id,sector,firm_size,electricity_outage,has_website,internet_disruptions,female_ownership,credit_applied,credit_approved,credit_received_full,import_raw_materials_pct,export_indirect_pct,export_direct_pct,region,export_total_pct
32990,Chemicals & Chemical Products,Medium,No,Yes,Yes,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,30,0.0,0.0,Punjab,0.0
32993,Chemicals & Chemical Products,Small,No,Yes,No,No,Moderate obstacle,No obstacle,Minor obstacle,0,0.0,0.0,Sindh,0.0
32994,Chemicals & Chemical Products,Large,Yes,Yes,No,No,Moderate obstacle,Moderate obstacle,Major obstacle,0,30.0,0.0,Punjab,30.0
33009,Chemicals & Chemical Products,Medium,Yes,Yes,No,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,30,50.0,0.0,Punjab,50.0
33025,Chemicals & Chemical Products,Medium,Don't know (spontaneous),Yes,Yes,No,Major obstacle,Major obstacle,Very severe obstacle,0,0.0,40.0,Punjab,40.0
33033,Chemicals & Chemical Products,Large,Yes,No,The establishment does not have an internet connection,No,Very severe obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33035,Chemicals & Chemical Products,Medium,No,No,The establishment does not have an internet connection,No,Very severe obstacle,Moderate obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33037,Chemicals & Chemical Products,Medium,Yes,Yes,No,Yes,Major obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33051,Chemicals & Chemical Products,Medium,No,Yes,The establishment does not have an internet connection,No,Very severe obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33064,Chemicals & Chemical Products,Small,Yes,No,No,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,50,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33068,Chemicals & Chemical Products,Medium,Yes,Yes,No,No,Moderate obstacle,Major obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33070,Chemicals & Chemical Products,Large,Yes,Yes,No,No,Moderate obstacle,Major obstacle,Minor obstacle,0,0.0,50.0,Punjab,50.0
33071,Chemicals & Chemical Products,Large,No,Yes,No,No,Major obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33072,Chemicals & Chemical Products,Large,Yes,Yes,No,No,Major obstacle,Major obstacle,Major obstacle,20,0.0,50.0,Punjab,50.0
33075,Chemicals & Chemical Products,Medium,Yes,No,No,No,Major obstacle,Major obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33079,Chemicals & Chemical Products,Large,No,Yes,No,No,Moderate obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33081,Chemicals & Chemical Products,Large,No,Yes,No,No,Very severe obstacle,Minor obstacle,Very severe obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33086,Chemicals & Chemical Products,Large,No,Yes,No,Yes,Minor obstacle,Minor obstacle,Minor obstacle,95,100.0,0.0,Punjab,100.0
33092,Chemicals & Chemical Products,Medium,Yes,Yes,No,No,Moderate obstacle,Major obstacle,Moderate obstacle,20,40.0,0.0,Punjab,40.0
33095,Chemicals & Chemical Products,Medium,Yes,Yes,No,No,Major obstacle,Major obstacle,No obstacle,0,0.0,50.0,Punjab,50.0
33097,Chemicals & Chemical Products,Large,No,No,No,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,40,0.0,50.0,Khyber-Pakhtunkhwa,50.0
33103,Chemicals & Chemical Products,Large,Yes,Yes,No,Yes,Minor obstacle,Minor obstacle,Minor obstacle,95,100.0,0.0,Punjab,100.0
33119,Chemicals & Chemical Products,Large,No,No,Yes,No,Major obstacle,No obstacle,No obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33122,Chemicals & Chemical Products,Large,Yes,No,Yes,Yes,Major obstacle,Major obstacle,Moderate obstacle,30,0.0,40.0,Punjab,40.0
33130,Chemicals & Chemical Products,Large,No,Yes,No,No,Major obstacle,Major obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33141,Chemicals & Chemical Products,Medium,Yes,No,No,No,Very severe obstacle,Major obstacle,No obstacle,40,0.0,0.0,Sindh,0.0
33152,Non-Metallic Mineral Products,Small,Yes,Yes,The establishment does not have an internet connection,No,Very severe obstacle,Moderate obstacle,Minor obstacle,0,0.0,0.0,Islamabad,0.0
33155,Non-Metallic Mineral Products,Medium,No,No,Yes,No,Major obstacle,No obstacle,No obstacle,0,0.0,0.0,Balochistan,0.0
33157,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33158,Non-Metallic Mineral Products,Large,No,No,No,No,No obstacle,No obstacle,No obstacle,0,60.0,0.0,Balochistan,60.0
33174,Non-Metallic Mineral Products,Large,No,Yes,No,No,Major obstacle,No obstacle,No obstacle,Don't know (spontaneous),0.0,0.0,Sindh,0.0
33190,Non-Metallic Mineral Products,Small,No,Yes,The establishment does not have an internet connection,No,Very severe obstacle,Minor obstacle,Major obstacle,10,0.0,0.0,Islamabad,0.0
33194,Non-Metallic Mineral Products,Small,No,No,The establishment does not have an internet connection,No,Moderate obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Sindh,0.0
33196,Non-Metallic Mineral Products,Medium,No,No,No,Don't know (spontaneous),Major obstacle,Minor obstacle,Minor obstacle,0,0.0,0.0,Balochistan,0.0
33214,Non-Metallic Mineral Products,Medium,Yes,No,No,No,Minor obstacle,Very severe obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33216,Non-Metallic Mineral Products,Small,Yes,No,The establishment does not have an internet connection,No,Minor obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33222,Non-Metallic Mineral Products,Large,No,Yes,Yes,No,Very severe obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33223,Non-Metallic Mineral Products,Medium,No,No,The establishment does not have an internet connection,No,Major obstacle,Moderate obstacle,Minor obstacle,0,0.0,0.0,Punjab,0.0
33224,Non-Metallic Mineral Products,Medium,No,No,The establishment does not have an internet connection,No,Moderate obstacle,Moderate obstacle,Very severe obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33227,Non-Metallic Mineral Products,Medium,Yes,Yes,No,No,Moderate obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33243,Non-Metallic Mineral Products,Large,No,Yes,No,No,Major obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Sindh,0.0
33245,Non-Metallic Mineral Products,Medium,Yes,No,The establishment does not have an internet connection,No,Minor obstacle,Moderate obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
33246,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33257,Non-Metallic Mineral Products,Medium,Yes,Yes,The establishment does not have an internet connection,No,Major obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33263,Non-Metallic Mineral Products,Medium,Yes,Yes,Yes,No,Very severe obstacle,Major obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
33269,Non-Metallic Mineral Products,Large,No,Yes,The establishment does not have an internet connection,No,Very severe obstacle,No obstacle,Very severe obstacle,0,0.0,0.0,Islamabad,0.0
33271,Non-Metallic Mineral Products,Medium,Yes,No,No,No,Major obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33277,Non-Metallic Mineral Products,Large,Yes,No,The establishment does not have an internet connection,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33283,Non-Metallic Mineral Products,Medium,No,No,Yes,No,Moderate obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Sindh,0.0
33288,Non-Metallic Mineral Products,Large,No,Yes,Yes,No,Moderate obstacle,Minor obstacle,Moderate obstacle,0,0.0,50.0,Sindh,50.0
33292,Non-Metallic Mineral Products,Medium,Yes,No,The establishment does not have an internet connection,No,Very severe obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33293,Non-Metallic Mineral Products,Small,No,No,No,No,Minor obstacle,No obstacle,Major obstacle,0,0.0,0.0,Balochistan,0.0
33294,Non-Metallic Mineral Products,Large,No,No,No,No,Moderate obstacle,Moderate obstacle,Minor obstacle,0,0.0,0.0,Sindh,0.0
33300,Non-Metallic Mineral Products,Small,No,No,The establishment does not have an internet connection,No,Moderate obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33306,Non-Metallic Mineral Products,Medium,No,No,No,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Punjab,0.0
33315,Non-Metallic Mineral Products,Medium,No,Yes,The establishment does not have an internet connection,No,Major obstacle,No obstacle,Very severe obstacle,0,0.0,0.0,Islamabad,0.0
33318,Non-Metallic Mineral Products,Large,Yes,No,The establishment does not have an internet connection,No,Moderate obstacle,Minor obstacle,Minor obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33325,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33327,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33330,Non-Metallic Mineral Products,Small,Yes,No,No,No,Minor obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33333,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33339,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33343,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33354,Non-Metallic Mineral Products,Small,Yes,No,The establishment does not have an internet connection,No,Major obstacle,Very severe obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
33357,Non-Metallic Mineral Products,Medium,Yes,No,The establishment does not have an internet connection,No,Major obstacle,Very severe obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33359,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,Very severe obstacle,No obstacle,Moderate obstacle,0,0.0,0.0,Islamabad,0.0
33362,Non-Metallic Mineral Products,Medium,No,Yes,No,No,Very severe obstacle,Major obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33364,Non-Metallic Mineral Products,Medium,Yes,Yes,The establishment does not have an internet connection,No,Minor obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33369,Non-Metallic Mineral Products,Large,Yes,No,The establishment does not have an internet connection,No,Moderate obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33382,Non-Metallic Mineral Products,Medium,Yes,No,The establishment does not have an internet connection,No,Major obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33391,Non-Metallic Mineral Products,Medium,No,No,No,No,Very severe obstacle,Moderate obstacle,Minor obstacle,0,0.0,0.0,Sindh,0.0
33392,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,Moderate obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33393,Non-Metallic Mineral Products,Small,Yes,No,The establishment does not have an internet connection,No,No obstacle,Minor obstacle,Moderate obstacle,100,0.0,0.0,Balochistan,0.0
33398,Non-Metallic Mineral Products,Large,No,Yes,The establishment does not have an internet connection,No,Very severe obstacle,Minor obstacle,Major obstacle,0,60.0,0.0,Khyber-Pakhtunkhwa,60.0
33402,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33404,Non-Metallic Mineral Products,Medium,Yes,No,No,No,Major obstacle,Minor obstacle,No obstacle,0,0.0,0.0,Punjab,0.0
33406,Non-Metallic Mineral Products,Medium,No,No,The establishment does not have an internet connection,No,Major obstacle,Major obstacle,Minor obstacle,0,0.0,0.0,Punjab,0.0
33409,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,Major obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Sindh,0.0
33413,Non-Metallic Mineral Products,Medium,Don't know (spontaneous),Yes,The establishment does not have an internet connection,No,Major obstacle,Major obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33414,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,Moderate obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Sindh,0.0
33418,Non-Metallic Mineral Products,Large,Yes,Yes,No,No,Major obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33423,Non-Metallic Mineral Products,Medium,No,No,No,No,Very severe obstacle,Major obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
33427,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,Very severe obstacle,No obstacle,Major obstacle,0,0.0,0.0,Sindh,0.0
33429,Non-Metallic Mineral Products,Large,No,Yes,No,Don't know (spontaneous),No obstacle,No obstacle,No obstacle,0,0.0,0.0,Balochistan,0.0
33433,Non-Metallic Mineral Products,Medium,Yes,No,The establishment does not have an internet connection,No,Very severe obstacle,Major obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33434,Non-Metallic Mineral Products,Small,Yes,No,The establishment does not have an internet connection,No,Moderate obstacle,Major obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33447,Non-Metallic Mineral Products,Small,Yes,No,No,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,0,70.0,0.0,Balochistan,70.0
33454,Non-Metallic Mineral Products,Medium,Yes,No,The establishment does not have an internet connection,No,Moderate obstacle,Major obstacle,Minor obstacle,0,0.0,0.0,Punjab,0.0
33461,Non-Metallic Mineral Products,Medium,Yes,Yes,The establishment does not have an internet connection,No,Moderate obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33469,Non-Metallic Mineral Products,Small,Yes,No,No,No,No obstacle,No obstacle,No obstacle,100,0.0,0.0,Sindh,0.0
33471,Non-Metallic Mineral Products,Medium,No,Yes,The establishment does not have an internet connection,No,Very severe obstacle,Moderate obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
33478,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33496,Non-Metallic Mineral Products,Large,No,No,The establishment does not have an internet connection,No,Major obstacle,Minor obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33498,Non-Metallic Mineral Products,Small,No,No,The establishment does not have an internet connection,No,Very severe obstacle,Major obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
33500,Motor Vehicles & Transport Equip.,Small,Yes,No,The establishment does not have an internet connection,No,Major obstacle,Very severe obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33502,Motor Vehicles & Transport Equip.,Large,Don't know (spontaneous),Yes,No,No,Moderate obstacle,Very severe obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33508,Motor Vehicles & Transport Equip.,Small,No,No,The establishment does not have an internet connection,No,Moderate obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33517,Motor Vehicles & Transport Equip.,Small,Yes,No,Yes,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33523,Motor Vehicles & Transport Equip.,Small,No,Yes,No,No,Major obstacle,Major obstacle,No obstacle,80,0.0,0.0,Sindh,0.0
33529,Motor Vehicles & Transport Equip.,Medium,Don't know (spontaneous),Yes,Yes,No,Major obstacle,Moderate obstacle,Minor obstacle,0,0.0,0.0,Punjab,0.0
33534,Motor Vehicles & Transport Equip.,Small,Yes,Yes,Yes,No,Major obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33536,Motor Vehicles & Transport Equip.,Large,Yes,Yes,No,No,Very severe obstacle,Major obstacle,Minor obstacle,50,0.0,0.0,Punjab,0.0
33541,Motor Vehicles & Transport Equip.,Small,No,No,No,No,Major obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33545,Motor Vehicles & Transport Equip.,Small,No,Yes,The establishment does not have an internet connection,No,Very severe obstacle,Very severe obstacle,Major obstacle,50,0.0,0.0,Punjab,0.0
33548,Motor Vehicles & Transport Equip.,Small,No,Yes,The establishment does not have an internet connection,No,Very severe obstacle,No obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
33559,Motor Vehicles & Transport Equip.,Small,No,Yes,No,No,Don't know (spontaneous),Moderate obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
33560,Motor Vehicles & Transport Equip.,Small,Yes,No,No,No,Minor obstacle,No obstacle,No obstacle,40,0.0,0.0,Punjab,0.0
33563,Motor Vehicles & Transport Equip.,Small,Yes,No,No,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33565,Motor Vehicles & Transport Equip.,Large,Yes,Yes,Yes,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,0,0.0,20.0,Punjab,20.0
33578,Motor Vehicles & Transport Equip.,Small,Yes,No,No,No,Minor obstacle,Minor obstacle,Minor obstacle,0,0.0,0.0,Punjab,0.0
33580,Motor Vehicles & Transport Equip.,Medium,Yes,Yes,Yes,No,Moderate obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33581,Motor Vehicles & Transport Equip.,Large,No,Yes,Yes,No,Very severe obstacle,Minor obstacle,Very severe obstacle,25,0.0,0.0,Punjab,0.0
33584,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,Yes,Major obstacle,Moderate obstacle,Moderate obstacle,60,20.0,60.0,Punjab,80.0
33586,Motor Vehicles & Transport Equip.,Small,Yes,Yes,Yes,No,Moderate obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33588,Motor Vehicles & Transport Equip.,Large,Yes,Yes,No,No,Very severe obstacle,Major obstacle,Very severe obstacle,30,0.0,0.0,Punjab,0.0
33589,Motor Vehicles & Transport Equip.,Small,No,No,The establishment does not have an internet connection,No,Very severe obstacle,No obstacle,No obstacle,50,0.0,0.0,Sindh,0.0
33590,Motor Vehicles & Transport Equip.,Small,Don't know (spontaneous),Yes,No,No,Moderate obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33591,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,No,Very severe obstacle,Don't know (spontaneous),Very severe obstacle,60,0.0,0.0,Punjab,0.0
33592,Motor Vehicles & Transport Equip.,Medium,Yes,Yes,No,No,Moderate obstacle,No obstacle,No obstacle,60,0.0,0.0,Punjab,0.0
33597,Motor Vehicles & Transport Equip.,Medium,Yes,Yes,Yes,No,Very severe obstacle,Very severe obstacle,Major obstacle,0,0.0,50.0,Punjab,50.0
33599,Motor Vehicles & Transport Equip.,Small,No,No,No,No,Minor obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33600,Motor Vehicles & Transport Equip.,Large,Yes,Yes,Yes,No,Moderate obstacle,Very severe obstacle,Minor obstacle,0,0.0,0.0,Punjab,0.0
33603,Motor Vehicles & Transport Equip.,Small,Yes,Yes,The establishment does not have an internet connection,No,Moderate obstacle,Very severe obstacle,Minor obstacle,10,0.0,0.0,Punjab,0.0
33608,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,Yes,Major obstacle,Major obstacle,Minor obstacle,0,50.0,0.0,Punjab,50.0
33610,Motor Vehicles & Transport Equip.,Large,No,Yes,Yes,Yes,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Balochistan,0.0
33611,Motor Vehicles & Transport Equip.,Small,Yes,Yes,Yes,No,Major obstacle,Major obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33614,Motor Vehicles & Transport Equip.,Small,Yes,No,Yes,No,Minor obstacle,No obstacle,No obstacle,60,0.0,0.0,Punjab,0.0
33616,Motor Vehicles & Transport Equip.,Large,Yes,Yes,Yes,Yes,Major obstacle,No obstacle,Very severe obstacle,50,0.0,0.0,Punjab,0.0
33626,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,No,Does not apply,Does not apply,Does not apply,0,0.0,70.0,Punjab,70.0
33627,Motor Vehicles & Transport Equip.,Medium,Yes,Yes,No,No,Major obstacle,Don't know (spontaneous),Major obstacle,60,0.0,0.0,Punjab,0.0
33632,Motor Vehicles & Transport Equip.,Large,Yes,Yes,No,No,Moderate obstacle,Moderate obstacle,Major obstacle,40,0.0,0.0,Punjab,0.0
33635,Motor Vehicles & Transport Equip.,Small,Yes,No,No,No,Minor obstacle,No obstacle,Minor obstacle,60,0.0,0.0,Punjab,0.0
33638,Motor Vehicles & Transport Equip.,Large,No,Yes,No,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,50,0.0,0.0,Punjab,0.0
33639,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,No,Minor obstacle,Minor obstacle,Major obstacle,0,0.0,50.0,Punjab,50.0
33663,Motor Vehicles & Transport Equip.,Small,No,Yes,No,No,Minor obstacle,Moderate obstacle,Moderate obstacle,100,0.0,100.0,Khyber-Pakhtunkhwa,100.0
33664,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,No,Major obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33669,Motor Vehicles & Transport Equip.,Small,Yes,Yes,The establishment does not have an internet connection,No,Minor obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33671,Motor Vehicles & Transport Equip.,Small,Yes,No,The establishment does not have an internet connection,No,Major obstacle,Major obstacle,Minor obstacle,0,0.0,0.0,Punjab,0.0
33675,Motor Vehicles & Transport Equip.,Large,No,Yes,No,No,Moderate obstacle,No obstacle,No obstacle,50,0.0,0.0,Balochistan,0.0
33680,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,0,50.0,0.0,Punjab,50.0
33681,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,No,Major obstacle,Minor obstacle,Don't know (spontaneous),0,0.0,0.0,Punjab,0.0
33683,Motor Vehicles & Transport Equip.,Medium,No,Yes,No,No,Moderate obstacle,Does not apply,No obstacle,0,0.0,0.0,Punjab,0.0
33685,Motor Vehicles & Transport Equip.,Medium,No,Yes,No,No,Moderate obstacle,Minor obstacle,Minor obstacle,60,0.0,0.0,Sindh,0.0
33687,Motor Vehicles & Transport Equip.,Small,Yes,Yes,Yes,No,Major obstacle,Minor obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33688,Motor Vehicles & Transport Equip.,Large,Yes,Yes,No,Yes,Major obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33691,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,No,Major obstacle,Major obstacle,Moderate obstacle,0,40.0,0.0,Punjab,40.0
33698,Motor Vehicles & Transport Equip.,Small,Yes,No,Yes,Yes,Very severe obstacle,Very severe obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33700,Motor Vehicles & Transport Equip.,Medium,No,Yes,No,No,Very severe obstacle,No obstacle,No obstacle,40,0.0,0.0,Sindh,0.0
33701,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,No,Don't know (spontaneous),Moderate obstacle,Don't know (spontaneous),0,0.0,40.0,Punjab,40.0
33705,Motor Vehicles & Transport Equip.,Medium,No,Yes,Yes,No,Major obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33708,Motor Vehicles & Transport Equip.,Small,No,Yes,No,No,Very severe obstacle,Moderate obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
33709,Motor Vehicles & Transport Equip.,Small,No,No,The establishment does not have an internet connection,No,Major obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33710,Motor Vehicles & Transport Equip.,Medium,Yes,Yes,Yes,No,Major obstacle,Moderate obstacle,Moderate obstacle,40,50.0,0.0,Punjab,50.0
33712,Motor Vehicles & Transport Equip.,Medium,Yes,Yes,No,No,Major obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33713,Motor Vehicles & Transport Equip.,Small,No,No,The establishment does not have an internet connection,No,Major obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33716,Motor Vehicles & Transport Equip.,Medium,No,No,No,No,Moderate obstacle,Minor obstacle,Minor obstacle,0,0.0,0.0,Sindh,0.0
33717,Motor Vehicles & Transport Equip.,Large,No,Yes,No,No,Major obstacle,Moderate obstacle,Don't know (spontaneous),70,0.0,0.0,Punjab,0.0
33718,Motor Vehicles & Transport Equip.,Small,Yes,Yes,Yes,No,Don't know (spontaneous),Very severe obstacle,Don't know (spontaneous),0,0.0,0.0,Punjab,0.0
33723,Motor Vehicles & Transport Equip.,Large,Yes,Yes,No,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
33728,Motor Vehicles & Transport Equip.,Small,No,No,No,No,Very severe obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Sindh,0.0
33738,Motor Vehicles & Transport Equip.,Medium,No,Yes,No,No,Major obstacle,No obstacle,No obstacle,30,0.0,0.0,Balochistan,0.0
33743,Motor Vehicles & Transport Equip.,Medium,Yes,Yes,No,No,Major obstacle,Very severe obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33750,Motor Vehicles & Transport Equip.,Medium,Yes,Yes,No,No,Very severe obstacle,Major obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33752,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,Yes,Very severe obstacle,Very severe obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33758,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,No,Major obstacle,Very severe obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33759,Motor Vehicles & Transport Equip.,Small,No,No,Yes,No,Moderate obstacle,Major obstacle,Minor obstacle,0,0.0,0.0,Punjab,0.0
33762,Motor Vehicles & Transport Equip.,Medium,Yes,No,No,No,Minor obstacle,Moderate obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33765,Motor Vehicles & Transport Equip.,Medium,Yes,Yes,No,No,Major obstacle,Very severe obstacle,Moderate obstacle,0,0.0,70.0,Punjab,70.0
33767,Motor Vehicles & Transport Equip.,Medium,Yes,Yes,No,No,Major obstacle,Very severe obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33770,Motor Vehicles & Transport Equip.,Small,No,No,The establishment does not have an internet connection,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,0,40.0,0.0,Punjab,40.0
33779,Motor Vehicles & Transport Equip.,Medium,Yes,Yes,No,No,Major obstacle,Major obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33784,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,50,20.0,60.0,Punjab,80.0
33786,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,No,Major obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33791,Motor Vehicles & Transport Equip.,Small,No,No,No,No,No obstacle,No obstacle,No obstacle,50,0.0,0.0,Sindh,0.0
